noun,relative,dist
名村,0.0,0.0
文庫,0.0,0.0
語学,0.0,0.0
蔵書,0.0,0.0
消滅,0.0,0.0
主義,0.0,0.5
余暇,0.0,0.0
今井,0.0,0.0
洋学,0.0,0.0
教育機関,0.0,0.0
弾薬,0.0,0.0
両名,0.0,0.34090909090909094
医学,0.0,0.0
配当,0.0,0.0
蒸気,0.0,0.0
入学,0.0,0.014285714285714285
把握,0.0,0.04
養成,0.0,0.0
清吉,0.0,0.5
天然痘,0.0,0.0
作品,0.0,0.0
鉄工,0.0,0.0
末年,0.0,0.3333333333333333
印刷,0.0,0.0
露国,0.0,0.0
横山,0.0,0.03571428571428571
塩田,0.0,0.0
洋画,0.0,0.0
学制,0.0,0.0
文部省,0.0,0.0
講義,0.0,0.0
私塾,0.0,0.0
書記官,0.0,0.563034188034188
邦人,0.0,0.0
代理,0.0,0.5714285714285714
太政官,0.0,0.5416666666666666
焼酎,0.0,0.0
加工品,0.0,0.0
販路,0.0,0.16374269005847952
弊害,0.0,0.9696969696969696
居留民,0.0,0.0
か国,0.0,0.0
居留地,0.0,0.49583333333333335
期日,0.0,0.0
大勢,0.0,0.0
総領事,0.0,0.0
貿易港,0.0,0.0
大統領,0.0,0.0
ライス,0.0,0.04
事務官,0.0,0.0
承認,0.0,0.0
在留,0.0,0.5
乗船,0.0,0.09090909090909091
リード,0.0,0.05
官費,0.0,0.3333333333333333
坪数,0.0,0.0
ポーター,0.0,0.0
抗議,0.0,0.0
刺激,0.0,0.16666666666666666
カション,0.0,0.0
フランス人,0.0,0.0
技芸,0.0,0.0
治療,0.0,0.39285714285714285
洋服,0.0,0.0
外国語,0.0,0.0
代価,0.0,0.16666666666666666
中国人,0.0,0.0
一躍,0.0,0.0
漁夫,0.0,0.0
組合員,0.0,0.14646464646464646
鎮撫,0.0,0.0
将校,0.0,0.0
外務,0.0,0.3333333333333333
雑居,0.0,0.0
ユースデン,0.0,0.0
馬鈴薯,0.0,0.0
過半数,0.0,0.0
料理店,0.0,0.0625
兼務,0.0,0.0
栗本,0.0,0.0
沿海,0.0,0.14215686274509803
各藩,0.0,0.0
会津,0.0,0.0
田村,0.0,0.8333333333333333
兵力,0.0,0.0
橋本,0.0,0.0
要所,0.0,0.14354066985645933
歳入,0.0,0.25
趣意,0.0,0.0
乙部,0.0,0.0
分割,0.0,0.0
仕向,0.0,0.125
概況,0.0,0.0
意見書,0.0,0.0
津田,0.0,0.0
ストーブ,0.0,0.2
継続,0.0,1.6777777777777778
内訳,0.0,0.1
工費,0.0,0.0
岬台,0.0,0.5
逼迫,0.0,0.0
忠兵衛,0.0,0.6575757575757576
対外,0.0,0.0
攻撃,0.0,0.0
軍事的,0.0,0.0
下付,0.0,0.0
付け,0.0,2.2004329004329004
堀割,0.0,0.5
広井,0.0,0.0
津波,0.0,0.0
喜三郎,0.0,0.14285714285714285
井上,0.0,0.7
石工,0.0,0.07692307692307693
山口,0.0,0.05263157894736842
郭内,0.0,0.5
二木,0.0,0.0
長之助,0.0,0.0
蒸汽,0.0,0.0
実況,0.0,0.0
税則,0.0,0.0
商法,0.0,0.0
派遣,0.0,0.0
対応策,0.0,0.0
資産,0.0,0.29166666666666663
佐野,0.0,0.4004329004329004
重吉,0.0,0.09090909090909091
好況,0.0,0.2
騰貴,0.0,0.08333333333333333
雑穀,0.0,0.043478260869565216
引換,0.0,0.0
切符,0.0,0.5
能力,0.0,0.0
上海,0.0,0.125
上記,0.0,0.0
提示,0.0,0.0
本位,0.0,0.0
ほう,0.0,0.0
鉱産,0.0,0.0
売上額,0.0,0.0
相場,0.0,0.6666666666666666
不都合,0.0,0.3269230769230769
点検,0.0,0.0
薩摩,0.0,0.0
品川,0.0,0.0
洋銀,0.0,0.0
反映,0.0,1.0284090909090908
企画,0.0,0.3333333333333333
香港,0.0,0.0
資金,0.0,0.6016806722689076
復命書,0.0,0.0
出航,0.0,0.0
日程,0.0,0.125
調所,0.0,0.0
中止,0.0,0.30952380952380953
具体化,0.0,0.07142857142857142
反発,0.0,0.0
向け,0.0,0.5833333333333333
店頭,0.0,0.5
取締役,0.0,0.2
強制,0.0,0.34090909090909094
増額,0.0,0.5
実績,0.0,0.0
課税,0.0,0.5
強行,0.0,0.0
支払い,0.0,0.14285714285714285
経緯,0.0,1.8333333333333333
後述,0.0,0.3333333333333333
抜き,0.0,0.0
トラブル,0.0,0.0
発送,0.0,0.0
外交,0.0,0.3333333333333333
付属,0.0,0.5526315789473684
功績,0.0,0.0
文右衛門,0.0,0.2909090909090909
満州,0.0,0.0
スタート,0.0,0.0
国別,0.0,0.0
規制,0.0,0.2
警保,0.0,0.0
納入,0.0,0.0
正規,0.0,0.0
仲買人,0.0,0.08333333333333333
需給,0.0,0.09090909090909091
売却,0.0,0.625
藤吉,0.0,0.16783216783216784
のぼり,0.0,0.0
実施,0.0,1.4713675213675212
自由貿易,0.0,0.0
直輸出,0.0,0.0
半年,0.0,0.0
ドル,0.0,0.13833333333333334
圧力,0.0,0.0
比重,0.0,0.0
首位,0.0,0.047619047619047616
官民,0.0,0.5
彦七,0.0,0.0
悦郎,0.0,0.14285714285714285
製綿,0.0,0.0
電力,0.0,0.0
幸一郎,0.0,0.07692307692307693
小熊,0.0,0.07692307692307693
共進,0.0,0.0
航送,0.0,0.0
部会,0.0,0.125
石館,0.0,0.0
大泊,0.0,0.043478260869565216
太洋,0.0,0.0
タンク,0.0,0.005747126436781609
サハリン,0.0,0.0
関東州,0.0,0.0
空缶,0.0,0.0
対中,0.0,0.18803418803418803
瀬崎,0.0,0.0
家具,0.0,0.0
竏単,0.0,0.0
縺溘,0.0,0.0
根岸,0.0,0.0
鉄工所,0.0,0.0
ウロコ,0.0,0.0
燐酸,0.0,0.0
女工,0.0,0.0
財界,0.0,0.0
苦境,0.0,0.0
排斥,0.0,0.5
職場,0.0,0.0
製菓,0.0,0.0
縺励,0.0,0.02564102564102564
繧九,0.0,0.02564102564102564
繧後,0.0,0.01818181818181818
br,0.0,0.0
縺吶,0.0,0.0
繧医,0.0,0.0
ビスケット,0.0,0.0
タグボート,0.0,0.0
日貨,0.0,0.5
民国,0.0,0.0
道会,0.0,0.0625
選考,0.0,0.0
会派,0.0,0.0
選挙戦,0.0,0.0
公友,0.0,0.0
軍人,0.0,0.0
募金,0.0,0.0
慰問,0.0,0.0
宣戦,0.0,0.0
支部長,0.0,0.027777777777777776
出征,0.0,0.0
徒歩,0.0,0.0
憲兵,0.0,0.0
司令部,0.0,0.0
師団,0.0,0.0
市会議員,0.0,0.0
発会,0.0,0.0
有権者,0.0,0.0
公会堂,0.0,0.5
中華,0.0,0.0
燐鉱,0.0,0.0
外国米,0.0,0.0
高村,0.0,0.25
卸売市場,0.0,0.5
租借,0.0,0.0
冷凍,0.0,0.0
大衆,0.0,0.2
貝柱,0.0,0.0
製缶,0.0,0.0
成金,0.0,0.0
農林,0.0,0.0
恩賀,0.0,0.0
両派,0.0,0.0
投票率,0.0,0.0
平次郎,0.0,0.0
海参,0.0,0.0
従業員数,0.0,0.0
連合国,0.0,0.0
配給,0.0,0.0
防護,0.0,0.0
空襲,0.0,0.0
米軍,0.0,0.0
動員,0.0,0.0
ソ連,0.0,0.0
防空,0.0,0.0
センチ,0.0,0.0
市勢,0.0,0.0
カフェー,0.0,0.0
鶴本,0.0,0.0
断線,0.0,0.0
声明,0.0,0.0
良作,0.0,0.0
北海道拓殖銀行,0.0,0.1111111111111111
穴水,0.0,0.0
化学工業,0.0,0.0
夕刊,0.0,0.0
大連,0.0,0.0
中小企業,0.0,0.0
マーケット,0.0,0.13443396226415094
要綱,0.0,0.0
化学,0.0,0.0
被服,0.0,0.0
公設市場,0.0,0.0
廉売,0.0,0.027777777777777776
大震災,0.0,0.0
破壊,0.0,0.1
森屋,0.0,0.0
定置,0.0,0.0
小売商,0.0,0.0
日産,0.0,0.0
漁業協同組合,0.0,0.1111111111111111
更生,0.0,0.029411764705882353
共販,0.0,0.0
母船,0.0,0.0
百貨店,0.0,0.0
労農,0.0,0.0
講演会,0.0,0.0
連盟,0.0,0.07142857142857142
教職員,0.0,0.0
スポーツ,0.0,0.0
個性,0.0,0.0
心身,0.0,0.0
柏野,0.0,0.0
運動会,0.0,0.0
新教育,0.0,0.0
各界,0.0,0.0
冷蔵,0.0,0.06666666666666667
東邦,0.0,0.0
企業合同,0.0,0.0
慎太郎,0.0,0.0
カム,0.0,0.0
自動,0.0,0.016129032258064516
紅鮭,0.0,0.0
ペトロパブロフスク,0.0,0.0
発効,0.0,0.0
壮丁,0.0,0.0
文芸,0.0,0.0
詔書,0.0,0.0
報償,0.0,0.0
札幌市,0.0,0.0
舗装,0.0,0.005208333333333333
陳情書,0.0,0.3333333333333333
村長,0.0,0.0
市当局,0.0,0.0
膨張,0.0,0.0
一貫,0.0,0.0
森一,0.0,0.0
基本計画,0.0,0.0
時半,0.0,0.0
孝三郎,0.0,0.0
主事,0.0,0.0
松次郎,0.0,0.0
市政,0.0,0.0
祝賀,0.0,0.0
吉谷,0.0,0.0
商材,0.0,0.0
啄木,0.0,0.0
訓育,0.0,0.0
休刊,0.0,0.047619047619047616
定例会,0.0,0.0
会誌,0.0,0.0
常会,0.0,0.0
分会,0.0,0.0
会場,0.0,0.0
岡野,0.0,0.0
副会長,0.0,0.0
退学,0.0,0.0
師範,0.0,0.0
高等,0.0,0.5
現役,0.0,0.0
卒業者,0.0,0.0
補習,0.0,0.0
演習,0.0,0.0
機関誌,0.0,0.034482758620689655
廃刊,0.0,0.05555555555555555
講習会,0.0,0.0
編集,0.0,0.0
競馬,0.0,0.0
計画書,0.0,0.0
エネルギー,0.0,0.0
実践,0.0,0.0
教団,0.0,0.0
本寺,0.0,0.0
檀家,0.0,0.0
専修科,0.0,0.0
取り調べ,0.0,0.5
営み,0.0,0.3333333333333333
宗教界,0.0,0.0
正覚,0.0,0.0
宗教史,0.0,0.0
神道,0.0,0.0
習合,0.0,0.0
例会,0.0,0.0
教部,0.0,0.25
社格,0.0,0.0
進学,0.0,0.0
教諭,0.0,0.0
義務教育,0.0,0.0
総務,0.0,0.0
首相,0.0,0.0
校長,0.0,0.0
方向性,0.0,0.0
教養,0.0,0.0
尋常科,0.0,0.1111111111111111
教科書,0.0,0.0
代用,0.0,0.0
尋常,0.0,0.5
学校令,0.0,0.0
杉村,0.0,0.0
高等科,0.0,0.1111111111111111
教育課程,0.0,0.0
修身,0.0,0.0
移管,0.0,0.0
父母,0.0,0.0
家庭,0.0,0.0
子ども,0.0,0.125
折り,0.0,0.3125
武藤,0.0,0.0
開園,0.0,0.0
幼稚園,0.0,0.0
育児,0.0,0.0
本科,0.0,0.0
公会,0.0,0.5
陳列,0.0,0.0
養育,0.0,0.0
篠崎,0.0,0.0
院長,0.0,0.16666666666666666
福祉,0.0,0.0
ドレーパー,0.0,0.0
盲唖,0.0,0.0
学年,0.0,0.0
法人,0.0,0.0
清次,0.0,0.06666666666666667
祭典,0.0,0.0
兼題,0.0,0.0
教院,0.0,0.0
総選挙,0.0,0.0
設立者,0.0,0.0
幹事長,0.0,0.0
政友,0.0,0.0
擁護,0.0,0.0
言論,0.0,0.0
小説,0.0,0.0
改題,0.0,0.030303030303030304
編集人,0.0,0.0
部数,0.0,0.0
購読者,0.0,0.0
購読,0.0,0.0
日刊紙,0.0,0.0
編集長,0.0,0.0
月賦,0.0,0.0
立候補者,0.0,0.0
珍報,0.0,0.0
発売,0.0,0.0
読者,0.0,0.0
北日本,0.0,0.3666666666666667
争議,0.0,0.0
ストライキ,0.0,0.0
社会主義,0.0,0.0
労働争議,0.0,0.0
低賃金,0.0,0.1
高揚,0.0,0.0
活字,0.0,0.0
勤労,0.0,0.0
寄贈,0.0,0.0625
新製品,0.0,0.0
基金,0.0,0.0
写真家,0.0,0.0
入場料,0.0,0.0
不能,0.0,0.2
画壇,0.0,0.0
空き地,0.0,0.16666666666666666
印刷所,0.0,0.0
縦覧,0.0,0.0
被災,0.0,0.0
火葬場,0.0,0.0
現世,0.0,0.0
慰霊祭,0.0,0.0
イベント,0.0,0.0
戦没者,0.0,0.0
コラム,0.0,0.0
日蓮宗,0.0,0.0
嘱託,0.0,0.0
クリスマス,0.0,0.0
教義,0.0,0.0
信教,0.0,0.0
邪宗,0.0,0.0
苦難,0.0,0.0
大教,0.0,0.0
センター,0.0,0.0
中教,0.0,0.0
基督,0.0,0.0
生涯,0.0,0.0
与一郎,0.0,0.0
産婆,0.0,0.0
洗濯機,0.0,0.06666666666666667
入場者,0.0,0.0
開場,0.0,0.0
慈恵,0.0,0.0
常次郎,0.0,0.0
制作,0.0,0.0
二業,0.0,0.0
講習所,0.0,0.0
宛て,0.0,0.8333333333333333
髪結い,0.0,0.0
梅川,0.0,0.25
公娼,0.0,0.8333333333333333
検疫所,0.0,0.0
死亡者,0.0,0.0
検疫,0.0,0.0
看護婦,0.0,0.0
人身,0.0,0.25
修了,0.0,0.0
惣菜,0.0,0.0
幸次郎,0.0,0.0
策定,0.0,0.0
焼却炉,0.0,0.0
新党,0.0,0.0
左翼,0.0,0.0
共産党,0.0,0.0
労使,0.0,0.0
交誼,0.0,0.0
市議会,0.0,0.0
会館,0.0,0.0
キング,0.0,0.0
ウィルソン,0.0,0.0
チーム,0.0,0.0
管制,0.0,0.0
スローガン,0.0,0.0
全協,0.0,0.0
警防団,0.0,0.0
GHQ,0.0,0.0
日水,0.0,0.0
俘虜,0.0,0.0
連合国軍,0.0,0.0
ポツダム,0.0,0.0
アメリカ軍,0.0,0.0
盗難,0.0,0.0
総司令,0.0,0.0
航空,0.0,0.0
分所,0.0,0.0
メーデー,0.0,0.0
事業場,0.0,0.0
引揚,0.0,0.0
計理,0.0,0.0
疎開,0.0,0.0
学童,0.0,0.0
水揚げ,0.0,0.0
労務,0.0,0.0
戦災,0.0,0.0
外地,0.0,0.41666666666666663
マッカーサー,0.0,0.0
車掌,0.0,0.0
小作,0.0,0.0
桐田,0.0,0.0
丸井,0.0,0.02702702702702703
赤光,0.0,0.0
寅一,0.0,0.0
池谷,0.0,0.0
美術館,0.0,0.0
二科展,0.0,0.0
個展,0.0,0.0
油彩,0.0,0.0
洋画家,0.0,0.0
遺族,0.0,0.0
カリキュラム,0.0,0.0
北條,0.0,0.0
同展,0.0,0.0
画会,0.0,0.0
特高,0.0,0.0
芥川,0.0,0.0
邸宅,0.0,0.0
思い出,0.0,0.0
解雇,0.0,0.0
国民学校,0.0,0.0
高女,0.0,0.0
女医,0.0,0.0
矯風,0.0,0.0
地崎,0.0,0.0
壊滅,0.0,0.0
ガール,0.0,0.0
五稜郭公園,0.0,0.0
朝刊,0.0,0.5
朝夕刊,0.0,0.0
カメラ,0.0,0.0
写真展,0.0,0.0
印画,0.0,0.0
秘密,0.0,0.0
アマチュア,0.0,0.0
タイ,0.0,1.0333333333333332
軍団,0.0,0.0
七七,0.0,0.0
DDT,0.0,0.0
マンション,0.0,0.0
公害,0.0,0.1
マイカー,0.0,0.0
周遊,0.0,0.0
NHK,0.0,0.0
競輪,0.0,0.0
入居,0.0,0.16666666666666666
テクノポリス,0.0,0.0
まちづくり,0.0,0.0
受賞者,0.0,0.0
自衛隊,0.0,0.0
アンケート,0.0,0.3333333333333333
国立大学,0.0,0.0
新制大学,0.0,0.0
教育長,0.0,0.0
ソフト,0.0,0.0
電化,0.0,0.0
ダルマ,0.0,0.0
量販店,0.0,0.0
ダンサー,0.0,0.0
ダンス,0.0,0.0
ダンスホール,0.0,0.0
ロケ,0.0,0.0
公民館,0.0,0.0
勤評,0.0,0.0
騒音,0.0,0.0
教委,0.0,0.0
プロパンガス,0.0,0.017543859649122806
特急,0.0,0.0
東日本フェリー,0.0,0.0
歩道,0.0,0.3333333333333333
モータリゼーション,0.0,0.14285714285714285
朝市,0.0,0.00398406374501992
スーパー,0.0,0.009433962264150943
ご飯,0.0,0.08333333333333333
灯油,0.0,0.017857142857142856
高校,0.0,0.5
PTA,0.0,0.0
新制,0.0,0.0
テレビ,0.0,0.09090909090909091
聞き取り,0.0,0.030303030303030304
濡れ,0.0,0.0
さきイカ,0.0,0.0
燻製,0.0,0.0
珍味,0.0,0.0
宗藤,0.0,0.0
煙突,0.0,0.2
イカ釣り,0.0,0.008928571428571428
住宅難,0.0,0.0
カイリ,0.0,0.0
就職者,0.0,0.0
小作地,0.0,0.0
学校教育法,0.0,0.0
幣原,0.0,0.0
縁故者,0.0,0.0
スルメイカ,0.0,0.0
行進,0.0,0.0
接収,0.0,0.0
保守,0.0,0.0
学習指導,0.0,0.0
CIE,0.0,0.0
共学,0.0,0.0
市民税,0.0,0.0
単産,0.0,0.0
教組,0.0,0.0
長期欠席,0.0,0.0
闇市,0.0,0.0
カツギ,0.0,0.0
臨時工,0.0,0.0
漁連,0.0,0.0
水産庁,0.0,0.0
生イカ,0.0,0.0
海区,0.0,0.0
漁協,0.0,0.0
ニーズ,0.0,0.0
関連企業,0.0,0.0
オキ,0.0,0.045454545454545456
翼賛,0.0,0.0
マンドリン,0.0,0.0
ホーム,0.0,0.005747126436781609
タクシー,0.0,0.02702702702702703
市電,0.0,0.5
商店街,0.0,0.0
ターミナル,0.0,0.0
支局,0.0,0.2
戦中,0.0,0.0
相変わらず,0.0,0.0
イワシ,0.0,0.0
日通,0.0,0.005434782608695652
スルメ,0.0,0.25
列車,0.0,0.0
サラリーマン,0.0,0.0
労働組合,0.0,0.0
慰安,0.0,0.0
乗用車,0.0,0.0
メーカー,0.0,0.0
駐車場,0.0,0.16666666666666666
飛行場,0.0,0.0
就職,0.0,0.0
芸術,0.0,0.0
デモクラシー,0.0,0.0
亡命,0.0,0.0
減船,0.0,0.0
公海,0.0,0.0
合同会社,0.0,0.0
保線,0.0,0.0
アコ,0.0,0.0
リューリ,0.0,0.0
日本軍,0.0,0.0
電停,0.0,0.0
ダイヤ,0.0,0.0
協同組合,0.0,0.1111111111111111
円山,0.0,0.0
飛行機,0.0,0.0
大使館,0.0,0.0
義捐,0.0,0.0
丸型,0.0,0.0625
西埠頭,0.0,0.25
震災,0.0,0.0
感想,0.0,0.0
北海道銀行,0.0,0.0
預金高,0.0,0.0
武内,0.0,0.0
油脂,0.0,0.0
イカ,0.0,0.008928571428571428
蟹工船,0.0,0.0
工船,0.0,0.0
重油,0.0,0.0
発動機,0.0,0.0
経済圏,0.0,0.0
外米,0.0,0.0
排日,0.0,0.0
忠雄,0.0,0.0
イカ漁,0.0,0.0
支所,0.0,0.0
都道府県,0.0,0.0
棒二,0.0,0.0
工業地帯,0.0,0.0
季節性,0.0,0.0
機械化,0.0,0.0
ウォーターフロント,0.0,0.07142857142857142
ソビエト,0.0,0.0
失業者,0.0,0.0
繁華街,0.0,0.0
食堂,0.0,0.0
独航船,0.0,0.0
オイル,0.0,0.0
栄養,0.0,0.0
日ソ,0.0,0.0
刑務所,0.0,0.0
冷蔵庫,0.0,0.06666666666666667
旭川市,0.0,0.0
水揚,0.0,0.0
機帆船,0.0,0.0
音楽会,0.0,0.0
国語,0.0,0.0
青少年,0.0,0.0
短歌,0.0,0.0
歌壇,0.0,0.0
コンクール,0.0,0.0
母子,0.0,0.0
作家,0.0,0.0
求職者,0.0,0.0
求人,0.0,0.0
後援会,0.0,0.0
紹介所,0.0,0.0
厚生,0.0,0.0
撒布,0.0,0.0
朝鮮人,0.0,0.0
飲食店,0.0,0.25
救護,0.0,0.0
家計,0.0,0.0
郁雨,0.0,0.0
苜蓿,0.0,0.0
歌集,0.0,0.0
中学生,0.0,0.0
軍国主義,0.0,0.0
入選,0.0,0.0
ピアノ,0.0,0.0
音楽家,0.0,0.0
演奏会,0.0,0.0
アポロ,0.0,0.0
オーケストラ,0.0,0.0
検挙,0.0,0.0
港町,0.0,0.2
片平,0.0,0.0
用紙,0.0,0.0
戦局,0.0,0.0
安保,0.0,0.0
口語,0.0,0.0
砂山,0.0,0.0
歌誌,0.0,0.0
民謡,0.0,0.0
ゾーン,0.0,0.0
トラピスト,0.0,0.0
霊友,0.0,0.0
クラブ,0.0,0.0
レコード,0.0,0.0
港まつり,0.0,0.0
人気,0.0,0.0
放送,0.0,0.0
主婦,0.0,0.0
ライオン,0.0,0.0
売場,0.0,0.0
音楽,0.0,0.0
ポスター,0.0,0.0
娯楽,0.0,0.0
総動員,0.0,0.0
給食,0.0,0.0
財団法人,0.0,0.0
審議会,0.0,0.0
青年団,0.0,0.0
女給,0.0,0.0
合唱団,0.0,0.0
書画,0.0,0.0
映画館,0.0,0.0
新宗教,0.0,0.0
教派,0.0,0.0
御嶽,0.0,0.0
天理教,0.0,0.0
金光教,0.0,0.0
氏子,0.0,0.0
共愛,0.0,0.0
亊蜥,0.0,0.0
慰霊堂,0.0,0.0
婦人会,0.0,0.0
演奏,0.0,0.0
街頭,0.0,0.0
鑑賞,0.0,0.0
警官,0.0,0.0
公演,0.0,0.0
観客,0.0,0.0
タイムス,0.0,0.8333333333333333
全科,0.0,0.0
文部,0.0,0.0
就学率,0.0,0.2
坂井,0.0,0.0
日下部,0.0,0.0
ハウル,0.0,0.0
鉄道会社,0.0,0.0625
躍進,0.0,0.0
孫左衛門,0.0,0.0
西出,0.0,0.0
矢越,0.0,0.125
大同,0.0,0.125
収容,0.0,0.3333333333333333
同法,0.0,0.0
伏木,0.0,0.0
四日市,0.0,0.0
シンボル,0.0,0.0
助成,0.0,0.0
在籍,0.0,0.0
業界,0.0,0.5
貨車,0.0,0.0
電話,0.0,0.25
事業所,0.0,0.0
両社,0.0,0.16666666666666666
社名,0.0,0.07692307692307693
顔ぶれ,0.0,0.25757575757575757
副社長,0.0,0.0
年度末,0.0,0.0
動力,0.0,0.0
当たり,0.0,0.10467289719626169
合理化,0.0,0.0
理想,0.0,0.0
人権,0.0,0.0
通運,0.0,0.11679292929292928
官公,0.0,0.0
保険,0.0,0.14285714285714285
食品,0.0,0.125
農産物,0.0,0.0
輸送力,0.0,0.0
函館駅,0.0,0.16666666666666666
担保,0.0,0.0
自社,0.0,0.0
専用船,0.0,0.0
通船,0.0,0.25
本間,0.0,0.0
労組,0.0,0.0
実徳,0.0,0.07692307692307693
園田,0.0,0.07692307692307693
社内,0.0,0.0
主導権,0.0,0.0
岩見沢,0.0,0.0
北炭,0.0,0.0
幌内,0.0,0.0
栗林,0.0,0.0
市造,0.0,0.0
荷馬,0.0,0.0
艀船,0.0,0.0
貨物船,0.0,0.5
専用,0.0,0.125
廃業,0.0,0.16666666666666666
データ,0.0,0.02631578947368421
孝平,0.0,0.5
後援,0.0,0.0
不定期,0.0,0.0
兌換,0.0,0.0
紙幣,0.0,0.0
正貨,0.0,0.0
ラッコ,0.0,0.0
在庫,0.0,0.0
直輸,0.0,0.0
直輸入,0.0,0.0
保税,0.0,0.0
金融機関,0.0,0.05
臨港,0.0,0.25
海運業,0.0,1.0
大量,0.0,0.07692307692307693
倉庫業,0.0,0.0
雇い,0.0,0.5
人力車,0.0,0.0
近衛,0.0,0.0
トンネル,0.0,0.0
筆頭,0.0,0.0
株主,0.0,0.8333333333333333
特約,0.0,0.0
取引所,0.0,0.0
打破,0.0,0.0
博覧会,0.0,0.5
満場一致,0.0,0.39999999999999997
困窮,0.0,0.0
商況,0.0,0.047619047619047616
公益,0.0,0.1
荷造,0.0,0.05263157894736842
深刻化,0.0,0.0
不景気,0.0,0.0
日本銀行,0.0,0.5333958284509023
インフレ,0.0,0.0
大株主,0.0,0.0
等々,0.0,0.0
代理店,0.0,0.07142857142857142
農工,0.0,0.0
稚内,0.0,0.0
公報,0.0,0.0
灯火,0.0,0.0
和洋,0.0,0.0
軸木,0.0,0.0
マッチ,0.0,0.0
出漁,0.0,0.0
ちかく,0.0,0.0
誘致,0.0,0.0
露領,0.0,0.0
船腹,0.0,0.16666666666666666
売上,0.0,0.034482758620689655
景気,0.0,0.043478260869565216
好景気,0.0,0.043478260869565216
市況,0.0,0.0
再生,0.0,0.3333333333333333
国内市場,0.0,0.0
万平,0.0,0.0
鹿島,0.0,0.0
安達,0.0,0.0
占領軍,0.0,0.0
支店長,0.0,0.125
栄一,0.0,0.0
自作,0.0,0.0
監査役,0.0,0.0
委員長,0.0,0.3333333333333333
現れ,0.0,0.1111111111111111
民主化,0.0,0.0
信徒,0.0,0.0
コース,0.0,0.0
比羅夫,0.0,0.0
危機,0.0,0.4642857142857143
防衛,0.0,0.0
道外,0.0,0.0
貨客,0.0,0.5434782608695652
川崎,0.0,0.0
恐慌,0.0,0.0
ステベ,0.0,0.0
管理者,0.0,0.0
分業,0.0,0.0
菅原,0.0,0.0
漁業者,0.0,0.008928571428571428
改組,0.0,0.34090909090909094
船具,0.0,0.0
身欠,0.0,0.0
用品,0.0,0.29545454545454547
農産,0.0,0.047619047619047616
日給,0.0,0.0
工産,0.0,0.0
商圏,0.0,0.3333333333333333
商業都市,0.0,0.038461538461538464
新鋭,0.0,0.0
待望,0.0,0.0
船入,0.0,0.3333333333333333
歩み,0.0,0.5353535353535352
周年,0.0,0.05
管外,0.0,0.0
忠蔵,0.0,0.5769230769230769
専属,0.0,0.08333333333333333
炭鉱,0.0,0.0
候補者,0.0,0.0
区政,0.0,0.16666666666666666
加入,0.0,0.058823529411764705
選挙権,0.0,0.0
市会,0.0,0.0
収入役,0.0,0.0
助役,0.0,0.0
常設,0.0,0.05555555555555555
担い手,0.0,0.0
省令,0.0,0.25
義務,0.0,0.45
区制,0.0,0.7
郡部,0.0,0.0
無産,0.0,0.0
道会議員,0.0,0.0
北守,0.0,0.0
政直,0.0,0.0
同省,0.0,0.0
劇場,0.0,0.0
所得額,0.0,0.0
交通機関,0.0,0.55
金物,0.0,0.23809523809523808
汐見町,0.0,1.0
時価,0.0,0.0
資産家,0.0,0.16666666666666666
公職,0.0,0.3333333333333333
中頃,0.0,0.25
件数,0.0,0.0
業種別,0.0,0.0
日雇,0.0,0.1
代替,0.0,0.3333333333333333
築出,0.0,0.0
上水,0.0,0.0
跡地,0.0,0.4444444444444444
電車,0.0,0.5833333333333333
主旨,0.0,0.0
三井物産,0.0,0.0
対象者,0.0,0.0
参加者,0.0,0.0
代議士,0.0,0.0
衆議院,0.0,0.0
納税者,0.0,0.0
貴族,0.0,0.0
沖縄,0.0,0.0
衆議院議員,0.0,0.0
発布,0.0,0.0
帝国,0.0,0.0
署長,0.0,0.0
部内,0.0,0.2833333333333333
上川,0.0,0.0
龍岡,0.0,0.125
拓殖,0.0,0.125
殖民,0.0,0.0
年俸,0.0,0.0
平出,0.0,0.14285714285714285
佐瀬,0.0,0.0
精一,0.0,0.16666666666666666
上嶋,0.0,0.0
機能性,0.0,0.26666666666666666
民主,0.0,0.0
組織的,0.0,0.0
テーマ,0.0,0.0
振興会,0.0,0.0
栄吉,0.0,0.0
吉平,0.0,0.09090909090909091
弁護士,0.0,0.3333333333333333
評議会,0.0,0.0
清治郎,0.0,0.0
旅館,0.0,0.0
当選,0.0,0.0
文之助,0.0,0.0
小川,0.0,0.0
評議員,0.0,0.3333333333333333
板垣,0.0,0.0
総会,0.0,0.14285714285714285
繁昌,0.0,0.23333333333333334
経営者,0.0,0.05
所得税,0.0,0.0
臨海,0.0,0.0
保管,0.0,0.0
岸壁,0.0,0.0
達成,0.0,0.0
実業家,0.0,0.0
大口,0.0,0.0
平塚,0.0,0.0
資本家,0.0,0.0
船渠,0.0,0.0
桟橋,0.0,0.1
経常,0.0,0.0
小樽港,0.0,0.0
女学校,0.0,0.3753968253968254
遺愛,0.0,0.25
理事,0.0,0.9333333333333333
木造,0.0,0.9861111111111112
占領,0.0,0.05
植民地,0.0,0.0
日清,0.0,0.1
激増,0.0,0.047619047619047616
所以,0.0,0.5
卒業,0.0,0.1111111111111111
肥田,0.0,0.0
入場,0.0,0.0
荷役,0.0,0.6742424242424243
接岸,0.0,0.0
函樽,0.0,0.0
